"","minpts","eps","eps2","id","f_measure"
"1637",25,2.5,120,"TL_2",0.486033519553073
"1638",30,2.5,120,"TL_2",0.410557184750733
"1639",5,3.25,120,"TL_2",0.934119960668633
"1640",10,3.25,120,"TL_2",0.558510638297872
"1641",15,3.25,120,"TL_2",0.535135135135135
"1642",20,3.25,120,"TL_2",0.531165311653117
"1643",25,3.25,120,"TL_2",0.529172320217096
"1644",30,3.25,120,"TL_2",0.506887052341598
"1645",5,4,120,"TL_2",0.992565055762082
"1646",10,4,120,"TL_2",0.604890604890605
"1647",15,4,120,"TL_2",0.543010752688172
"1648",20,4,120,"TL_2",0.543010752688172
"1649",25,4,120,"TL_2",0.543010752688172
"1650",30,4,120,"TL_2",0.539083557951482
"1651",5,4.75,120,"TL_2",0.99815157116451
"1652",10,4.75,120,"TL_2",0.665024630541872
"1653",15,4.75,120,"TL_2",0.550802139037433
"1654",20,4.75,120,"TL_2",0.548862115127175
"1655",25,4.75,120,"TL_2",0.548862115127175
"1656",30,4.75,120,"TL_2",0.546916890080429
"1657",5,1,150,"TL_2",0.496532593619972
"1658",10,1,150,"TL_2",0.329738058551618
"1659",15,1,150,"TL_2",0.124567474048443
"1660",20,1,150,"TL_2",0
"1661",25,1,150,"TL_2",0
"1662",30,1,150,"TL_2",0
"1663",5,1.75,150,"TL_2",0.571805006587615
"1664",10,1.75,150,"TL_2",0.519125683060109
"1665",15,1.75,150,"TL_2",0.424418604651163
"1666",20,1.75,150,"TL_2",0.342507645259939
"1667",25,1.75,150,"TL_2",0.276629570747218
"1668",30,1.75,150,"TL_2",0.2656
"1669",5,2.5,150,"TL_2",0.717159763313609
"1670",10,2.5,150,"TL_2",0.527173913043478
"1671",15,2.5,150,"TL_2",0.527173913043478
"1672",20,2.5,150,"TL_2",0.521145975443383
"1673",25,2.5,150,"TL_2",0.486033519553073
"1674",30,2.5,150,"TL_2",0.412884333821376
"1675",5,3.25,150,"TL_2",0.937254901960784
"1676",10,3.25,150,"TL_2",0.560424966799469
"1677",15,3.25,150,"TL_2",0.537112010796221
"1678",20,3.25,150,"TL_2",0.533152909336942
"1679",25,3.25,150,"TL_2",0.531165311653117
"1680",30,3.25,150,"TL_2",0.508940852819807
"1681",5,4,150,"TL_2",0.992565055762082
"1682",10,4,150,"TL_2",0.604890604890605
"1683",15,4,150,"TL_2",0.543010752688172
"1684",20,4,150,"TL_2",0.543010752688172
"1685",25,4,150,"TL_2",0.543010752688172
"1686",30,4,150,"TL_2",0.539083557951482
"1687",5,4.75,150,"TL_2",0.99815157116451
"1688",10,4.75,150,"TL_2",0.665024630541872
"1689",15,4.75,150,"TL_2",0.550802139037433
"1690",20,4.75,150,"TL_2",0.548862115127175
"1691",25,4.75,150,"TL_2",0.548862115127175
"1692",30,4.75,150,"TL_2",0.546916890080429
"1693",5,1,180,"TL_2",0.498614958448753
"1694",10,1,180,"TL_2",0.342507645259939
"1695",15,1,180,"TL_2",0.124567474048443
"1696",20,1,180,"TL_2",0
"1697",25,1,180,"TL_2",0
"1698",30,1,180,"TL_2",0
"1699",5,1.75,180,"TL_2",0.571805006587615
"1700",10,1.75,180,"TL_2",0.519125683060109
"1701",15,1.75,180,"TL_2",0.426705370101597
"1702",20,1.75,180,"TL_2",0.345038167938931
"1703",25,1.75,180,"TL_2",0.282091917591125
"1704",30,1.75,180,"TL_2",0.268370607028754
"1705",5,2.5,180,"TL_2",0.717159763313609
"1706",10,2.5,180,"TL_2",0.529172320217096
"1707",15,2.5,180,"TL_2",0.527173913043478
"1708",20,2.5,180,"TL_2",0.521145975443383
"1709",25,2.5,180,"TL_2",0.486033519553073
"1710",30,2.5,180,"TL_2",0.440287769784173
"1711",5,3.25,180,"TL_2",0.937254901960784
"1712",10,3.25,180,"TL_2",0.560424966799469
"1713",15,3.25,180,"TL_2",0.537112010796221
"1714",20,3.25,180,"TL_2",0.533152909336942
"1715",25,3.25,180,"TL_2",0.531165311653117
"1716",30,3.25,180,"TL_2",0.510989010989011
"1717",5,4,180,"TL_2",0.992565055762082
"1718",10,4,180,"TL_2",0.604890604890605
"1719",15,4,180,"TL_2",0.543010752688172
"1720",20,4,180,"TL_2",0.543010752688172
"1721",25,4,180,"TL_2",0.543010752688172
"1722",30,4,180,"TL_2",0.539083557951482
"1723",5,4.75,180,"TL_2",0.99815157116451
"1724",10,4.75,180,"TL_2",0.665024630541872
"1725",15,4.75,180,"TL_2",0.550802139037433
"1726",20,4.75,180,"TL_2",0.548862115127175
"1727",25,4.75,180,"TL_2",0.548862115127175
"1728",30,4.75,180,"TL_2",0.546916890080429
"1729",5,1,30,"YL_1",0.840885142255005
"1730",10,1,30,"YL_1",0.82618025751073
"1731",15,1,30,"YL_1",0.816143497757848
"1732",20,1,30,"YL_1",0.781395348837209
"1733",25,1,30,"YL_1",0.800959232613909
"1734",30,1,30,"YL_1",0.765151515151515
"1735",5,1.75,30,"YL_1",0.813056379821958
"1736",10,1.75,30,"YL_1",0.835233160621762
"1737",15,1.75,30,"YL_1",0.826722338204593
"1738",20,1.75,30,"YL_1",0.82921589688507
"1739",25,1.75,30,"YL_1",0.829373650107991
"1740",30,1.75,30,"YL_1",0.812362030905077
"1741",5,2.5,30,"YL_1",0.718531468531469
"1742",10,2.5,30,"YL_1",0.825557809330629
"1743",15,2.5,30,"YL_1",0.824489795918367
"1744",20,2.5,30,"YL_1",0.826310380267215
"1745",25,2.5,30,"YL_1",0.825396825396825
"1746",30,2.5,30,"YL_1",0.828905419766206
"1747",5,3.25,30,"YL_1",0.605747973470892
"1748",10,3.25,30,"YL_1",0.797284190106692
"1749",15,3.25,30,"YL_1",0.811940298507463
"1750",20,3.25,30,"YL_1",0.813627254509018
"1751",25,3.25,30,"YL_1",0.816901408450704
"1752",30,3.25,30,"YL_1",0.814968814968815
"1753",5,4,30,"YL_1",0.589670014347202
"1754",10,4,30,"YL_1",0.771106941838649
"1755",15,4,30,"YL_1",0.799610894941634
"1756",20,4,30,"YL_1",0.803921568627451
"1757",25,4,30,"YL_1",0.8023598820059
"1758",30,4,30,"YL_1",0.802456499488229
"1759",5,4.75,30,"YL_1",0.585887384176764
"1760",10,4.75,30,"YL_1",0.735899731423456
"1761",15,4.75,30,"YL_1",0.785100286532951
"1762",20,4.75,30,"YL_1",0.78735632183908
"1763",25,4.75,30,"YL_1",0.793436293436293
"1764",30,4.75,30,"YL_1",0.802734375
"1765",5,1,60,"YL_1",0.84
"1766",10,1,60,"YL_1",0.82529474812433
"1767",15,1,60,"YL_1",0.814317673378076
"1768",20,1,60,"YL_1",0.780092592592593
"1769",25,1,60,"YL_1",0.798569725864124
"1770",30,1,60,"YL_1",0.764779874213837
"1771",5,1.75,60,"YL_1",0.813056379821958
"1772",10,1.75,60,"YL_1",0.834368530020704
"1773",15,1.75,60,"YL_1",0.825860271115746
"1774",20,1.75,60,"YL_1",0.827438370846731
"1775",25,1.75,60,"YL_1",0.827586206896552
"1776",30,1.75,60,"YL_1",0.810098792535675
"1777",5,2.5,60,"YL_1",0.717903930131004
"1778",10,2.5,60,"YL_1",0.824721377912867
"1779",15,2.5,60,"YL_1",0.821973550356053
"1780",20,2.5,60,"YL_1",0.823770491803279
"1781",25,2.5,60,"YL_1",0.821917808219178
"1782",30,2.5,60,"YL_1",0.821917808219178
"1783",5,3.25,60,"YL_1",0.605747973470892
"1784",10,3.25,60,"YL_1",0.796511627906977
"1785",15,3.25,60,"YL_1",0.811940298507463
"1786",20,3.25,60,"YL_1",0.813627254509018
"1787",25,3.25,60,"YL_1",0.815261044176707
"1788",30,3.25,60,"YL_1",0.809081527347781
"1789",5,4,60,"YL_1",0.589670014347202
"1790",10,4,60,"YL_1",0.76750700280112
"1791",15,4,60,"YL_1",0.797284190106692
"1792",20,4,60,"YL_1",0.80078125
"1793",25,4,60,"YL_1",0.799216454456415
"1794",30,4,60,"YL_1",0.795131845841785
"1795",5,4.75,60,"YL_1",0.585887384176764
"1796",10,4.75,60,"YL_1",0.732620320855615
"1797",15,4.75,60,"YL_1",0.77914691943128
"1798",20,4.75,60,"YL_1",0.781368821292776
"1799",25,4.75,60,"YL_1",0.78585086042065
"1800",30,4.75,60,"YL_1",0.796511627906977
"1801",5,1,90,"YL_1",0.84
"1802",10,1,90,"YL_1",0.82529474812433
"1803",15,1,90,"YL_1",0.814317673378076
"1804",20,1,90,"YL_1",0.780092592592593
"1805",25,1,90,"YL_1",0.798569725864124
"1806",30,1,90,"YL_1",0.764779874213837
"1807",5,1.75,90,"YL_1",0.813056379821958
"1808",10,1.75,90,"YL_1",0.834368530020704
"1809",15,1.75,90,"YL_1",0.825860271115746
"1810",20,1.75,90,"YL_1",0.827438370846731
"1811",25,1.75,90,"YL_1",0.827586206896552
"1812",30,1.75,90,"YL_1",0.810098792535675
"1813",5,2.5,90,"YL_1",0.717903930131004
"1814",10,2.5,90,"YL_1",0.823053589484328
"1815",15,2.5,90,"YL_1",0.820304568527919
"1816",20,2.5,90,"YL_1",0.823770491803279
"1817",25,2.5,90,"YL_1",0.821917808219178
"1818",30,2.5,90,"YL_1",0.821917808219178
"1819",5,3.25,90,"YL_1",0.605747973470892
"1820",10,3.25,90,"YL_1",0.795740561471442
"1821",15,3.25,90,"YL_1",0.811940298507463
"1822",20,3.25,90,"YL_1",0.813627254509018
"1823",25,3.25,90,"YL_1",0.815261044176707
"1824",30,3.25,90,"YL_1",0.809081527347781
"1825",5,4,90,"YL_1",0.589670014347202
"1826",10,4,90,"YL_1",0.764651162790698
"1827",15,4,90,"YL_1",0.796511627906977
"1828",20,4,90,"YL_1",0.8
"1829",25,4,90,"YL_1",0.798434442270059
"1830",30,4,90,"YL_1",0.792719919110212
"1831",5,4.75,90,"YL_1",0.585887384176764
"1832",10,4.75,90,"YL_1",0.731967943009795
"1833",15,4.75,90,"YL_1",0.77914691943128
"1834",20,4.75,90,"YL_1",0.781368821292776
"1835",25,4.75,90,"YL_1",0.78585086042065
"1836",30,4.75,90,"YL_1",0.793436293436293
"1837",5,1,120,"YL_1",0.84
"1838",10,1,120,"YL_1",0.82529474812433
"1839",15,1,120,"YL_1",0.814317673378076
"1840",20,1,120,"YL_1",0.780092592592593
"1841",25,1,120,"YL_1",0.798569725864124
"1842",30,1,120,"YL_1",0.764779874213837
"1843",5,1.75,120,"YL_1",0.813056379821958
"1844",10,1.75,120,"YL_1",0.834368530020704
"1845",15,1.75,120,"YL_1",0.825860271115746
"1846",20,1.75,120,"YL_1",0.827438370846731
"1847",25,1.75,120,"YL_1",0.827586206896552
"1848",30,1.75,120,"YL_1",0.810098792535675
"1849",5,2.5,120,"YL_1",0.717903930131004
"1850",10,2.5,120,"YL_1",0.823053589484328
"1851",15,2.5,120,"YL_1",0.820304568527919
"1852",20,2.5,120,"YL_1",0.823770491803279
"1853",25,2.5,120,"YL_1",0.821917808219178
"1854",30,2.5,120,"YL_1",0.821917808219178
"1855",5,3.25,120,"YL_1",0.605747973470892
"1856",10,3.25,120,"YL_1",0.795740561471442
"1857",15,3.25,120,"YL_1",0.811940298507463
"1858",20,3.25,120,"YL_1",0.813627254509018
"1859",25,3.25,120,"YL_1",0.815261044176707
"1860",30,3.25,120,"YL_1",0.809081527347781
"1861",5,4,120,"YL_1",0.589670014347202
"1862",10,4,120,"YL_1",0.764651162790698
"1863",15,4,120,"YL_1",0.796511627906977
"1864",20,4,120,"YL_1",0.8
"1865",25,4,120,"YL_1",0.798434442270059
"1866",30,4,120,"YL_1",0.792719919110212
"1867",5,4.75,120,"YL_1",0.585887384176764
"1868",10,4.75,120,"YL_1",0.731967943009795
"1869",15,4.75,120,"YL_1",0.77914691943128
"1870",20,4.75,120,"YL_1",0.781368821292776
"1871",25,4.75,120,"YL_1",0.78585086042065
"1872",30,4.75,120,"YL_1",0.793436293436293
"1873",5,1,150,"YL_1",0.84
"1874",10,1,150,"YL_1",0.82529474812433
"1875",15,1,150,"YL_1",0.814317673378076
"1876",20,1,150,"YL_1",0.780092592592593
"1877",25,1,150,"YL_1",0.798569725864124
"1878",30,1,150,"YL_1",0.764779874213837
"1879",5,1.75,150,"YL_1",0.813056379821958
"1880",10,1.75,150,"YL_1",0.834368530020704
"1881",15,1.75,150,"YL_1",0.825860271115746
"1882",20,1.75,150,"YL_1",0.827438370846731
"1883",25,1.75,150,"YL_1",0.827586206896552
"1884",30,1.75,150,"YL_1",0.810098792535675
"1885",5,2.5,150,"YL_1",0.717903930131004
"1886",10,2.5,150,"YL_1",0.823053589484328
"1887",15,2.5,150,"YL_1",0.820304568527919
"1888",20,2.5,150,"YL_1",0.823770491803279
"1889",25,2.5,150,"YL_1",0.821917808219178
"1890",30,2.5,150,"YL_1",0.821917808219178
"1891",5,3.25,150,"YL_1",0.605747973470892
"1892",10,3.25,150,"YL_1",0.795740561471442
"1893",15,3.25,150,"YL_1",0.811940298507463
"1894",20,3.25,150,"YL_1",0.813627254509018
"1895",25,3.25,150,"YL_1",0.815261044176707
"1896",30,3.25,150,"YL_1",0.809081527347781
"1897",5,4,150,"YL_1",0.589670014347202
"1898",10,4,150,"YL_1",0.764651162790698
"1899",15,4,150,"YL_1",0.796511627906977
"1900",20,4,150,"YL_1",0.8
"1901",25,4,150,"YL_1",0.798434442270059
"1902",30,4,150,"YL_1",0.792719919110212
"1903",5,4.75,150,"YL_1",0.585887384176764
"1904",10,4.75,150,"YL_1",0.731967943009795
"1905",15,4.75,150,"YL_1",0.77914691943128
"1906",20,4.75,150,"YL_1",0.781368821292776
"1907",25,4.75,150,"YL_1",0.78585086042065
"1908",30,4.75,150,"YL_1",0.793436293436293
"1909",5,1,180,"YL_1",0.84
"1910",10,1,180,"YL_1",0.82529474812433
"1911",15,1,180,"YL_1",0.814317673378076
"1912",20,1,180,"YL_1",0.780092592592593
"1913",25,1,180,"YL_1",0.798569725864124
"1914",30,1,180,"YL_1",0.764779874213837
"1915",5,1.75,180,"YL_1",0.813056379821958
"1916",10,1.75,180,"YL_1",0.834368530020704
"1917",15,1.75,180,"YL_1",0.825860271115746
"1918",20,1.75,180,"YL_1",0.827438370846731
"1919",25,1.75,180,"YL_1",0.827586206896552
"1920",30,1.75,180,"YL_1",0.810098792535675
"1921",5,2.5,180,"YL_1",0.717903930131004
"1922",10,2.5,180,"YL_1",0.823053589484328
"1923",15,2.5,180,"YL_1",0.820304568527919
"1924",20,2.5,180,"YL_1",0.823770491803279
"1925",25,2.5,180,"YL_1",0.821917808219178
"1926",30,2.5,180,"YL_1",0.821917808219178
"1927",5,3.25,180,"YL_1",0.605747973470892
"1928",10,3.25,180,"YL_1",0.795740561471442
"1929",15,3.25,180,"YL_1",0.811940298507463
"1930",20,3.25,180,"YL_1",0.813627254509018
"1931",25,3.25,180,"YL_1",0.815261044176707
"1932",30,3.25,180,"YL_1",0.809081527347781
"1933",5,4,180,"YL_1",0.589670014347202
"1934",10,4,180,"YL_1",0.764651162790698
"1935",15,4,180,"YL_1",0.796511627906977
"1936",20,4,180,"YL_1",0.8
"1937",25,4,180,"YL_1",0.798434442270059
"1938",30,4,180,"YL_1",0.792719919110212
"1939",5,4.75,180,"YL_1",0.585887384176764
"1940",10,4.75,180,"YL_1",0.731967943009795
"1941",15,4.75,180,"YL_1",0.77914691943128
"1942",20,4.75,180,"YL_1",0.781368821292776
"1943",25,4.75,180,"YL_1",0.78585086042065
"1944",30,4.75,180,"YL_1",0.793436293436293
"1945",5,1,30,"YL_2",0.519924098671727
"1946",10,1,30,"YL_2",0.456289978678038
"1947",15,1,30,"YL_2",0.494226327944573
"1948",20,1,30,"YL_2",0.414634146341463
"1949",25,1,30,"YL_2",0.322916666666667
"1950",30,1,30,"YL_2",0.318840579710145
"1951",5,1.75,30,"YL_2",0.543516873889876
"1952",10,1.75,30,"YL_2",0.451219512195122
"1953",15,1.75,30,"YL_2",0.466386554621849
"1954",20,1.75,30,"YL_2",0.467368421052632
"1955",25,1.75,30,"YL_2",0.334128878281623
"1956",30,1.75,30,"YL_2",0.334928229665072
"1957",5,2.5,30,"YL_2",0.480122324159021
"1958",10,2.5,30,"YL_2",0.512241054613936
"1959",15,2.5,30,"YL_2",0.453280318091451
"1960",20,2.5,30,"YL_2",0.468172484599589
"1961",25,2.5,30,"YL_2",0.321100917431193
"1962",30,2.5,30,"YL_2",0.323325635103926
"1963",5,3.25,30,"YL_2",0.356502242152466
"1964",10,3.25,30,"YL_2",0.508896797153025
"1965",15,3.25,30,"YL_2",0.468809073724008
"1966",20,3.25,30,"YL_2",0.466135458167331
"1967",25,3.25,30,"YL_2",0.468937875751503
"1968",30,3.25,30,"YL_2",0.316027088036117
"1969",5,4,30,"YL_2",0.338983050847458
"1970",10,4,30,"YL_2",0.509933774834437
"1971",15,4,30,"YL_2",0.503571428571429
"1972",20,4,30,"YL_2",0.478927203065134
"1973",25,4,30,"YL_2",0.481695568400771
"1974",30,4,30,"YL_2",0.427104722792608
"1975",5,4.75,30,"YL_2",0.336487907465825
"1976",10,4.75,30,"YL_2",0.508856682769726
"1977",15,4.75,30,"YL_2",0.508591065292096
"1978",20,4.75,30,"YL_2",0.469043151969981
"1979",25,4.75,30,"YL_2",0.472589792060492
"1980",30,4.75,30,"YL_2",0.421052631578947
"1981",5,1,60,"YL_2",0.519924098671727
"1982",10,1,60,"YL_2",0.456289978678038
"1983",15,1,60,"YL_2",0.494226327944573
"1984",20,1,60,"YL_2",0.414634146341463
"1985",25,1,60,"YL_2",0.327272727272727
"1986",30,1,60,"YL_2",0.352272727272727
"1987",5,1.75,60,"YL_2",0.542553191489362
"1988",10,1.75,60,"YL_2",0.451219512195122
"1989",15,1.75,60,"YL_2",0.466386554621849
"1990",20,1.75,60,"YL_2",0.467368421052632
"1991",25,1.75,60,"YL_2",0.33096926713948
"1992",30,1.75,60,"YL_2",0.332541567695962
"1993",5,2.5,60,"YL_2",0.484756097560976
"1994",10,2.5,60,"YL_2",0.511278195488722
"1995",15,2.5,60,"YL_2",0.455445544554455
"1996",20,2.5,60,"YL_2",0.471311475409836
"1997",25,2.5,60,"YL_2",0.321100917431193
"1998",30,2.5,60,"YL_2",0.32258064516129
"1999",5,3.25,60,"YL_2",0.358342665173572
"2000",10,3.25,60,"YL_2",0.50709219858156
"2001",15,3.25,60,"YL_2",0.468809073724008
"2002",20,3.25,60,"YL_2",0.471287128712871
"2003",25,3.25,60,"YL_2",0.474103585657371
"2004",30,3.25,60,"YL_2",0.314606741573034
"2005",5,4,60,"YL_2",0.338983050847458
"2006",10,4,60,"YL_2",0.509933774834437
"2007",15,4,60,"YL_2",0.501779359430605
"2008",20,4,60,"YL_2",0.478011472275335
"2009",25,4,60,"YL_2",0.480769230769231
"2010",30,4,60,"YL_2",0.425357873210634
"2011",5,4.75,60,"YL_2",0.336487907465825
"2012",10,4.75,60,"YL_2",0.508856682769726
"2013",15,4.75,60,"YL_2",0.507718696397942
"2014",20,4.75,60,"YL_2",0.468164794007491
"2015",25,4.75,60,"YL_2",0.471698113207547
"2016",30,4.75,60,"YL_2",0.419354838709677
"2017",5,1,90,"YL_2",0.519924098671727
"2018",10,1,90,"YL_2",0.456289978678038
"2019",15,1,90,"YL_2",0.494226327944573
"2020",20,1,90,"YL_2",0.414634146341463
"2021",25,1,90,"YL_2",0.327272727272727
"2022",30,1,90,"YL_2",0.352272727272727
"2023",5,1.75,90,"YL_2",0.542553191489362
"2024",10,1.75,90,"YL_2",0.451219512195122
"2025",15,1.75,90,"YL_2",0.466386554621849
"2026",20,1.75,90,"YL_2",0.467368421052632
"2027",25,1.75,90,"YL_2",0.33096926713948
"2028",30,1.75,90,"YL_2",0.332541567695962
"2029",5,2.5,90,"YL_2",0.484756097560976
"2030",10,2.5,90,"YL_2",0.511278195488722
"2031",15,2.5,90,"YL_2",0.455445544554455
"2032",20,2.5,90,"YL_2",0.471311475409836
"2033",25,2.5,90,"YL_2",0.321100917431193
"2034",30,2.5,90,"YL_2",0.32258064516129
"2035",5,3.25,90,"YL_2",0.358342665173572
"2036",10,3.25,90,"YL_2",0.50709219858156
"2037",15,3.25,90,"YL_2",0.468809073724008
"2038",20,3.25,90,"YL_2",0.471287128712871
"2039",25,3.25,90,"YL_2",0.474103585657371
"2040",30,3.25,90,"YL_2",0.314606741573034
"2041",5,4,90,"YL_2",0.338983050847458
"2042",10,4,90,"YL_2",0.509933774834437
"2043",15,4,90,"YL_2",0.501779359430605
"2044",20,4,90,"YL_2",0.478011472275335
"2045",25,4,90,"YL_2",0.480769230769231
"2046",30,4,90,"YL_2",0.425357873210634
"2047",5,4.75,90,"YL_2",0.336487907465825
"2048",10,4.75,90,"YL_2",0.508856682769726
"2049",15,4.75,90,"YL_2",0.507718696397942
"2050",20,4.75,90,"YL_2",0.468164794007491
"2051",25,4.75,90,"YL_2",0.471698113207547
"2052",30,4.75,90,"YL_2",0.419354838709677
"2053",5,1,120,"YL_2",0.519924098671727
"2054",10,1,120,"YL_2",0.456289978678038
"2055",15,1,120,"YL_2",0.494226327944573
"2056",20,1,120,"YL_2",0.414634146341463
"2057",25,1,120,"YL_2",0.327272727272727
"2058",30,1,120,"YL_2",0.352272727272727
"2059",5,1.75,120,"YL_2",0.542553191489362
"2060",10,1.75,120,"YL_2",0.451219512195122
"2061",15,1.75,120,"YL_2",0.466386554621849
"2062",20,1.75,120,"YL_2",0.467368421052632
"2063",25,1.75,120,"YL_2",0.33096926713948
"2064",30,1.75,120,"YL_2",0.332541567695962
"2065",5,2.5,120,"YL_2",0.484756097560976
"2066",10,2.5,120,"YL_2",0.511278195488722
"2067",15,2.5,120,"YL_2",0.455445544554455
"2068",20,2.5,120,"YL_2",0.471311475409836
"2069",25,2.5,120,"YL_2",0.321100917431193
"2070",30,2.5,120,"YL_2",0.32258064516129
"2071",5,3.25,120,"YL_2",0.358342665173572
"2072",10,3.25,120,"YL_2",0.50709219858156
"2073",15,3.25,120,"YL_2",0.468809073724008
"2074",20,3.25,120,"YL_2",0.471287128712871
"2075",25,3.25,120,"YL_2",0.474103585657371
"2076",30,3.25,120,"YL_2",0.314606741573034
"2077",5,4,120,"YL_2",0.338983050847458
"2078",10,4,120,"YL_2",0.509933774834437
"2079",15,4,120,"YL_2",0.501779359430605
"2080",20,4,120,"YL_2",0.478011472275335
"2081",25,4,120,"YL_2",0.480769230769231
"2082",30,4,120,"YL_2",0.425357873210634
"2083",5,4.75,120,"YL_2",0.336487907465825
"2084",10,4.75,120,"YL_2",0.508856682769726
"2085",15,4.75,120,"YL_2",0.507718696397942
"2086",20,4.75,120,"YL_2",0.468164794007491
"2087",25,4.75,120,"YL_2",0.471698113207547
"2088",30,4.75,120,"YL_2",0.419354838709677
"2089",5,1,150,"YL_2",0.519924098671727
"2090",10,1,150,"YL_2",0.456289978678038
"2091",15,1,150,"YL_2",0.494226327944573
"2092",20,1,150,"YL_2",0.414634146341463
"2093",25,1,150,"YL_2",0.327272727272727
"2094",30,1,150,"YL_2",0.352272727272727
"2095",5,1.75,150,"YL_2",0.542553191489362
"2096",10,1.75,150,"YL_2",0.451219512195122
"2097",15,1.75,150,"YL_2",0.466386554621849
"2098",20,1.75,150,"YL_2",0.467368421052632
"2099",25,1.75,150,"YL_2",0.33096926713948
"2100",30,1.75,150,"YL_2",0.332541567695962
"2101",5,2.5,150,"YL_2",0.484756097560976
"2102",10,2.5,150,"YL_2",0.511278195488722
"2103",15,2.5,150,"YL_2",0.455445544554455
"2104",20,2.5,150,"YL_2",0.471311475409836
"2105",25,2.5,150,"YL_2",0.321100917431193
"2106",30,2.5,150,"YL_2",0.32258064516129
"2107",5,3.25,150,"YL_2",0.358342665173572
"2108",10,3.25,150,"YL_2",0.50709219858156
"2109",15,3.25,150,"YL_2",0.468809073724008
"2110",20,3.25,150,"YL_2",0.471287128712871
"2111",25,3.25,150,"YL_2",0.474103585657371
"2112",30,3.25,150,"YL_2",0.314606741573034
"2113",5,4,150,"YL_2",0.338983050847458
"2114",10,4,150,"YL_2",0.509933774834437
"2115",15,4,150,"YL_2",0.501779359430605
"2116",20,4,150,"YL_2",0.478011472275335
"2117",25,4,150,"YL_2",0.480769230769231
"2118",30,4,150,"YL_2",0.425357873210634
"2119",5,4.75,150,"YL_2",0.336487907465825
"2120",10,4.75,150,"YL_2",0.508856682769726
"2121",15,4.75,150,"YL_2",0.507718696397942
"2122",20,4.75,150,"YL_2",0.468164794007491
"2123",25,4.75,150,"YL_2",0.471698113207547
"2124",30,4.75,150,"YL_2",0.419354838709677
"2125",5,1,180,"YL_2",0.519924098671727
"2126",10,1,180,"YL_2",0.456289978678038
"2127",15,1,180,"YL_2",0.494226327944573
"2128",20,1,180,"YL_2",0.414634146341463
"2129",25,1,180,"YL_2",0.327272727272727
"2130",30,1,180,"YL_2",0.352272727272727
"2131",5,1.75,180,"YL_2",0.542553191489362
"2132",10,1.75,180,"YL_2",0.451219512195122
"2133",15,1.75,180,"YL_2",0.466386554621849
"2134",20,1.75,180,"YL_2",0.467368421052632
"2135",25,1.75,180,"YL_2",0.33096926713948
"2136",30,1.75,180,"YL_2",0.332541567695962
"2137",5,2.5,180,"YL_2",0.484756097560976
"2138",10,2.5,180,"YL_2",0.511278195488722
"2139",15,2.5,180,"YL_2",0.455445544554455
"2140",20,2.5,180,"YL_2",0.471311475409836
"2141",25,2.5,180,"YL_2",0.321100917431193
"2142",30,2.5,180,"YL_2",0.32258064516129
"2143",5,3.25,180,"YL_2",0.358342665173572
"2144",10,3.25,180,"YL_2",0.50709219858156
"2145",15,3.25,180,"YL_2",0.468809073724008
"2146",20,3.25,180,"YL_2",0.471287128712871
"2147",25,3.25,180,"YL_2",0.474103585657371
"2148",30,3.25,180,"YL_2",0.314606741573034
"2149",5,4,180,"YL_2",0.338983050847458
"2150",10,4,180,"YL_2",0.509933774834437
"2151",15,4,180,"YL_2",0.501779359430605
"2152",20,4,180,"YL_2",0.478011472275335
"2153",25,4,180,"YL_2",0.480769230769231
"2154",30,4,180,"YL_2",0.425357873210634
"2155",5,4.75,180,"YL_2",0.336487907465825
"2156",10,4.75,180,"YL_2",0.508856682769726
"2157",15,4.75,180,"YL_2",0.507718696397942
"2158",20,4.75,180,"YL_2",0.468164794007491
"2159",25,4.75,180,"YL_2",0.471698113207547
"2160",30,4.75,180,"YL_2",0.419354838709677
